genSrc,metro,city,cnt,capacity,areaCnt,areaCapacity,year
태양광,전남,강진군,1,200.0,420,47869.97,2010
태양광,전남,고흥군,75,11632.68,420,47869.97,2010
태양광,전남,곡성군,2,383.48,420,47869.97,2010
태양광,전남,광양시,12,1500.82,420,47869.97,2010
태양광,전남,나주시,28,3090.99,420,47869.97,2010
태양광,전남,담양군,23,1189.89,420,47869.97,2010
태양광,전남,목포시,4,203.0,420,47869.97,2010
태양광,전남,무안군,9,1087.65,420,47869.97,2010
태양광,전남,보성군,24,3600.77,420,47869.97,2010
태양광,전남,순천시,10,2093.08,420,47869.97,2010
태양광,전남,신안군,3,1231.2,420,47869.97,2010
태양광,전남,여수시,15,698.01,420,47869.97,2010
태양광,전남,영광군,69,6822.97,420,47869.97,2010
태양광,전남,영암군,59,5287.99,420,47869.97,2010
태양광,전남,완도군,3,209.74,420,47869.97,2010
태양광,전남,장성군,9,533.3,420,47869.97,2010
태양광,전남,장흥군,5,592.0,420,47869.97,2010
태양광,전남,진도군,3,294.0,420,47869.97,2010
태양광,전남,함평군,22,1239.96,420,47869.97,2010
태양광,전남,해남군,36,5412.95,420,47869.97,2010
태양광,전남,화순군,8,565.49,420,47869.97,2010
태양광,전북,고창군,42,4973.0,446,40390.0,2010
태양광,전북,군산시,5,501.3,446,40390.0,2010
태양광,전북,김제시,107,8226.03,446,40390.0,2010
태양광,전북,남원시,71,5030.77,446,40390.0,2010
태양광,전북,무주군,5,481.44,446,40390.0,2010
태양광,전북,부안군,34,2433.42,446,40390.0,2010
태양광,전북,순창군,15,1319.52,446,40390.0,2010
태양광,전북,완주군,10,803.08,446,40390.0,2010
태양광,전북,익산시,47,5047.88,446,40390.0,2010
태양광,전북,임실군,14,1020.2,446,40390.0,2010
태양광,전북,장수군,3,246.18,446,40390.0,2010
태양광,전북,전주시,16,980.7,446,40390.0,2010
태양광,전북,정읍시,72,8028.67,446,40390.0,2010
태양광,전북,진안군,5,1297.81,446,40390.0,2010
태양광,제주,서귀포시,18,3129.15,36,4272.24,2010
태양광,제주,제주시,18,1143.09,36,4272.24,2010
태양광,충남,계룡시,3,54.47,144,12846.47,2010
태양광,충남,공주시,20,1584.44,144,12846.47,2010
태양광,충남,금산군,3,219.4,144,12846.47,2010
태양광,충남,논산시,23,842.83,144,12846.47,2010
태양광,충남,당진시,8,483.65,144,12846.47,2010
태양광,충남,보령시,5,1163.74,144,12846.47,2010
태양광,충남,부여군,11,2274.81,144,12846.47,2010
태양광,충남,서산시,9,918.0,144,12846.47,2010
태양광,충남,서천군,5,167.8,144,12846.47,2010
태양광,충남,아산시,9,312.62,144,12846.47,2010
태양광,충남,연기군,9,325.31,144,12846.47,2010
태양광,충남,예산군,15,912.01,144,12846.47,2010
태양광,충남,천안시,6,429.42,144,12846.47,2010
태양광,충남,청양군,2,298.0,144,12846.47,2010
태양광,충남,태안군,15,2854.97,144,12846.47,2010
태양광,충남,홍성군,1,5.0,144,12846.47,2010
태양광,충북,괴산군,13,519.29,111,6974.65,2010
태양광,충북,보은군,9,363.55,111,6974.65,2010
태양광,충북,영동군,11,939.38,111,6974.65,2010
태양광,충북,옥천군,14,627.29,111,6974.65,2010
태양광,충북,음성군,10,656.47,111,6974.65,2010
태양광,충북,제천시,5,1049.52,111,6974.65,2010
태양광,충북,증평군,6,390.71,111,6974.65,2010
태양광,충북,진천군,10,1011.71,111,6974.65,2010
태양광,충북,청주시,29,1142.33,111,6974.65,2010
태양광,충북,충주시,4,274.4,111,6974.65,2010
바이오,전남,순천시,1,54.0,1,54.0,2010
바이오,전북,고창군,1,80.0,1,80.0,2010
바이오,제주,제주시,1,99.0,1,99.0,2010
바이오,충남,청양군,1,60.0,1,60.0,2010
폐기물,충북,충주시,1,760.0,1,760.0,2010
소수력,충남,논산시,1,320.0,2,810.0,2010
소수력,충남,보령시,1,490.0,2,810.0,2010
태양광,강원,강릉시,13,3086.24,75,9435.58,2011
태양광,강원,고성군,5,1843.41,75,9435.58,2011
태양광,강원,삼척시,4,97.32,75,9435.58,2011
태양광,강원,속초시,2,19.8,75,9435.58,2011
태양광,강원,양구군,17,1453.86,75,9435.58,2011
태양광,강원,양양군,1,29.44,75,9435.58,2011
태양광,강원,영월군,3,1205.0,75,9435.58,2011
태양광,강원,원주시,6,196.75,75,9435.58,2011
태양광,강원,인제군,2,126.32,75,9435.58,2011
태양광,강원,철원군,3,170.0,75,9435.58,2011
태양광,강원,춘천시,3,250.58,75,9435.58,2011
태양광,강원,태백시,2,103.2,75,9435.58,2011
태양광,강원,평창군,6,435.78,75,9435.58,2011
태양광,강원,홍천군,3,202.0,75,9435.58,2011
태양광,강원,화천군,3,47.88,75,9435.58,2011
태양광,강원,횡성군,2,168.0,75,9435.58,2011
태양광,경기,가평군,7,286.65,147,9113.15,2011
태양광,경기,고양시,8,250.05,147,9113.15,2011
태양광,경기,과천시,1,20.0,147,9113.15,2011
태양광,경기,광주시,2,28.0,147,9113.15,2011
태양광,경기,군포시,1,983.8,147,9113.15,2011
태양광,경기,김포시,5,597.08,147,9113.15,2011
태양광,경기,남양주시,2,107.7,147,9113.15,2011
태양광,경기,부천시,2,33.0,147,9113.15,2011
태양광,경기,성남시,4,107.42,147,9113.15,2011
태양광,경기,수원시,4,229.21,147,9113.15,2011
태양광,경기,시흥시,8,401.19,147,9113.15,2011
태양광,경기,안산시,10,521.09,147,9113.15,2011
태양광,경기,안성시,12,318.79,147,9113.15,2011
태양광,경기,안양시,1,30.0,147,9113.15,2011
태양광,경기,양주시,1,98.28,147,9113.15,2011
태양광,경기,양평군,1,29.4,147,9113.15,2011
태양광,경기,여주시,10,1936.44,147,9113.15,2011
태양광,경기,연천군,3,118.66,147,9113.15,2011
태양광,경기,오산시,1,98.28,147,9113.15,2011
태양광,경기,용인시,7,325.49,147,9113.15,2011
태양광,경기,의왕시,2,149.07,147,9113.15,2011
태양광,경기,이천시,2,38.4,147,9113.15,2011
태양광,경기,파주시,7,422.48,147,9113.15,2011
태양광,경기,평택시,26,885.99,147,9113.15,2011
태양광,경기,포천시,5,273.69,147,9113.15,2011
태양광,경기,하남시,2,75.08,147,9113.15,2011
태양광,경기,화성시,13,747.91,147,9113.15,2011
태양광,경남,거제시,2,94.2,105,14075.67,2011
태양광,경남,거창군,1,963.2,105,14075.67,2011
태양광,경남,고성군,7,358.0,105,14075.67,2011
태양광,경남,김해시,7,473.06,105,14075.67,2011
태양광,경남,남해군,1,28.8,105,14075.67,2011
태양광,경남,밀양시,4,423.88,105,14075.67,2011
태양광,경남,사천시,4,598.0,105,14075.67,2011
태양광,경남,산청군,8,800.03,105,14075.67,2011
태양광,경남,양산시,5,1221.36,105,14075.67,2011
태양광,경남,의령군,2,296.5,105,14075.67,2011
태양광,경남,진주시,20,2527.15,105,14075.67,2011
태양광,경남,창녕군,10,1829.0,105,14075.67,2011
태양광,경남,창원시,11,1140.46,105,14075.67,2011
태양광,경남,통영시,1,98.28,105,14075.67,2011
태양광,경남,하동군,11,1467.85,105,14075.67,2011
태양광,경남,함안군,1,99.0,105,14075.67,2011
태양광,경남,함양군,2,230.0,105,14075.67,2011
태양광,경남,합천군,8,1426.9,105,14075.67,2011
태양광,경북,경산시,4,411.8,254,42369.14,2011
태양광,경북,경주시,9,798.16,254,42369.14,2011
태양광,경북,고령군,2,299.2,254,42369.14,2011
태양광,경북,구미시,14,1887.07,254,42369.14,2011
태양광,경북,군위군,2,1020.0,254,42369.14,2011
태양광,경북,김천시,2,200.0,254,42369.14,2011
태양광,경북,문경시,4,352.0,254,42369.14,2011
태양광,경북,봉화군,19,7344.51,254,42369.14,2011
태양광,경북,상주시,37,3039.39,254,42369.14,2011
태양광,경북,성주군,6,290.4,254,42369.14,2011
태양광,경북,안동시,11,2657.44,254,42369.14,2011
태양광,경북,영덕군,14,4063.04,254,42369.14,2011
태양광,경북,영양군,10,2104.02,254,42369.14,2011
태양광,경북,영주시,52,4919.06,254,42369.14,2011
태양광,경북,영천시,13,1887.09,254,42369.14,2011
태양광,경북,예천군,22,2188.4,254,42369.14,2011
태양광,경북,의성군,15,5770.12,254,42369.14,2011
태양광,경북,청도군,2,128.65,254,42369.14,2011
태양광,경북,청송군,10,2463.28,254,42369.14,2011
태양광,경북,칠곡군,3,220.66,254,42369.14,2011
태양광,경북,포항시,3,324.85,254,42369.14,2011
태양광,광주,광산구,6,366.63,20,1098.01,2011
태양광,광주,동구,3,116.28,20,1098.01,2011
태양광,광주,북구,8,473.42,20,1098.01,2011
태양광,광주,서구,3,141.68,20,1098.01,2011
태양광,대구,달서구,5,433.65,17,745.97,2011
태양광,대구,달성군,1,10.66,17,745.97,2011
태양광,대구,동구,1,16.2,17,745.97,2011
태양광,대구,북구,7,138.0,17,745.97,2011
태양광,대구,수성구,3,147.46,17,745.97,2011
태양광,대전,대덕구,4,31.08,13,582.33,2011
태양광,대전,동구,2,25.14,13,582.33,2011
태양광,대전,서구,2,33.24,13,582.33,2011
태양광,대전,유성구,3,426.09,13,582.33,2011
태양광,대전,중구,2,66.78,13,582.33,2011
태양광,부산,강서구,4,172.18,24,1030.74,2011
태양광,부산,금정구,2,31.49,24,1030.74,2011
태양광,부산,기장군,2,103.8,24,1030.74,2011
태양광,부산,남구,1,97.85,24,1030.74,2011
태양광,부산,동구,1,26.0,24,1030.74,2011
태양광,부산,동래구,3,79.9,24,1030.74,2011
태양광,부산,북구,1,98.28,24,1030.74,2011
태양광,부산,사상구,2,129.22,24,1030.74,2011
태양광,부산,사하구,4,143.89,24,1030.74,2011
태양광,부산,수영구,1,30.0,24,1030.74,2011
태양광,부산,연제구,2,112.85,24,1030.74,2011
태양광,부산,중구,1,5.28,24,1030.74,2011
태양광,서울,강남구,3,71.4,31,1271.03,2011
태양광,서울,강동구,3,59.0,31,1271.03,2011
태양광,서울,강서구,2,7.95,31,1271.03,2011
태양광,서울,구로구,1,98.28,31,1271.03,2011
태양광,서울,금천구,1,99.07,31,1271.03,2011
태양광,서울,노원구,2,196.13,31,1271.03,2011
태양광,서울,도봉구,1,92.82,31,1271.03,2011
태양광,서울,마포구,5,128.0,31,1271.03,2011
태양광,서울,서대문구,1,19.2,31,1271.03,2011
태양광,서울,서초구,1,5.0,31,1271.03,2011
태양광,서울,성북구,1,97.2,31,1271.03,2011
태양광,서울,송파구,2,150.0,31,1271.03,2011
태양광,서울,양천구,1,19.6,31,1271.03,2011
태양광,서울,영등포구,2,127.38,31,1271.03,2011
태양광,서울,용산구,2,13.0,31,1271.03,2011
태양광,서울,은평구,2,84.0,31,1271.03,2011
태양광,서울,종로구,1,3.0,31,1271.03,2011
태양광,울산,남구,10,226.0,20,743.0,2011
태양광,울산,동구,1,30.0,20,743.0,2011
태양광,울산,북구,2,129.0,20,743.0,2011
태양광,울산,울주군,6,308.0,20,743.0,2011
태양광,울산,중구,1,50.0,20,743.0,2011
태양광,인천,강화군,7,158.07,23,1208.06,2011
태양광,인천,남구,2,33.44,23,1208.06,2011
태양광,인천,남동구,1,49.68,23,1208.06,2011
태양광,인천,부평구,1,98.28,23,1208.06,2011
태양광,인천,서구,3,595.88,23,1208.06,2011
태양광,인천,옹진군,3,52.8,23,1208.06,2011
태양광,인천,중구,6,219.91,23,1208.06,2011
태양광,전남,강진군,8,305.0,477,53702.84,2011
태양광,전남,고흥군,80,13259.88,477,53702.84,2011
태양광,전남,곡성군,2,383.48,477,53702.84,2011
태양광,전남,광양시,13,1529.86,477,53702.84,2011
태양광,전남,나주시,28,3090.99,477,53702.84,2011
태양광,전남,담양군,26,1388.97,477,53702.84,2011
태양광,전남,목포시,4,203.0,477,53702.84,2011
태양광,전남,무안군,28,2708.65,477,53702.84,2011
태양광,전남,보성군,24,3600.77,477,53702.84,2011
태양광,전남,순천시,12,3001.19,477,53702.84,2011
태양광,전남,신안군,3,1231.2,477,53702.84,2011
태양광,전남,여수시,17,850.01,477,53702.84,2011
태양광,전남,영광군,69,6822.97,477,53702.84,2011
태양광,전남,영암군,69,5690.91,477,53702.84,2011
태양광,전남,완도군,6,506.74,477,53702.84,2011
태양광,전남,장성군,10,630.02,477,53702.84,2011
태양광,전남,장흥군,5,592.0,477,53702.84,2011
태양광,전남,진도군,3,294.0,477,53702.84,2011
태양광,전남,함평군,22,1239.96,477,53702.84,2011
태양광,전남,해남군,40,5807.75,477,53702.84,2011
태양광,전남,화순군,8,565.49,477,53702.84,2011
태양광,전북,고창군,60,6755.57,674,52181.7,2011
태양광,전북,군산시,9,725.48,674,52181.7,2011
태양광,전북,김제시,221,13370.67,674,52181.7,2011
태양광,전북,남원시,84,5884.17,674,52181.7,2011
태양광,전북,무주군,5,481.44,674,52181.7,2011
태양광,전북,부안군,35,2462.4,674,52181.7,2011
태양광,전북,순창군,15,1319.52,674,52181.7,2011
태양광,전북,완주군,19,1065.58,674,52181.7,2011
태양광,전북,익산시,60,5935.42,674,52181.7,2011
태양광,전북,임실군,28,1912.38,674,52181.7,2011
태양광,전북,장수군,3,246.18,674,52181.7,2011
태양광,전북,전주시,30,1523.43,674,52181.7,2011
태양광,전북,정읍시,92,8773.78,674,52181.7,2011
태양광,전북,진안군,13,1725.68,674,52181.7,2011
태양광,제주,서귀포시,18,3129.15,37,4371.6,2011
태양광,제주,제주시,19,1242.45,37,4371.6,2011
태양광,충남,계룡시,3,54.47,160,13899.85,2011
태양광,충남,공주시,20,1584.44,160,13899.85,2011
태양광,충남,금산군,4,238.72,160,13899.85,2011
태양광,충남,논산시,24,941.83,160,13899.85,2011
태양광,충남,당진시,9,581.93,160,13899.85,2011
태양광,충남,보령시,6,1191.74,160,13899.85,2011
태양광,충남,부여군,13,2389.81,160,13899.85,2011
태양광,충남,서산시,14,1197.42,160,13899.85,2011
태양광,충남,서천군,5,167.8,160,13899.85,2011
태양광,충남,아산시,11,520.5,160,13899.85,2011
태양광,충남,연기군,9,325.31,160,13899.85,2011
태양광,충남,예산군,15,912.01,160,13899.85,2011
태양광,충남,천안시,8,536.7,160,13899.85,2011
태양광,충남,청양군,2,298.0,160,13899.85,2011
태양광,충남,태안군,16,2954.17,160,13899.85,2011
태양광,충남,홍성군,1,5.0,160,13899.85,2011
태양광,충북,괴산군,13,519.29,152,9334.06,2011
태양광,충북,보은군,28,1162.89,152,9334.06,2011
태양광,충북,영동군,11,939.38,152,9334.06,2011
태양광,충북,옥천군,17,810.29,152,9334.06,2011
태양광,충북,음성군,15,1066.94,152,9334.06,2011
태양광,충북,제천시,9,1494.53,152,9334.06,2011
태양광,충북,증평군,7,411.71,152,9334.06,2011
태양광,충북,진천군,10,1011.71,152,9334.06,2011
태양광,충북,청주시,37,1466.07,152,9334.06,2011
태양광,충북,충주시,5,451.25,152,9334.06,2011
풍력,전북,남원시,1,98.0,1,98.0,2011
바이오,경남,양산시,1,120.0,1,120.0,2011
바이오,전남,순천시,1,54.0,1,54.0,2011
바이오,전북,고창군,1,80.0,2,130.0,2011
바이오,전북,김제시,1,50.0,2,130.0,2011
바이오,제주,제주시,1,99.0,1,99.0,2011
바이오,충남,청양군,1,60.0,1,60.0,2011
폐기물,경남,거창군,1,133.0,1,133.0,2011
폐기물,충북,충주시,1,760.0,1,760.0,2011
소수력,강원,강릉시,1,340.0,1,340.0,2011
소수력,경기,구리시,1,45.0,1,45.0,2011
소수력,경북,봉화군,1,410.0,2,1310.0,2011
소수력,경북,예천군,1,900.0,2,1310.0,2011
연료전지,경북,포항시,1,300.0,1,300.0,2011
소수력,충남,논산시,1,320.0,2,810.0,2011
소수력,충남,보령시,1,490.0,2,810.0,2011
태양광,강원,강릉시,14,3136.24,106,11593.03,2012
태양광,강원,고성군,11,2418.41,106,11593.03,2012
태양광,강원,동해시,1,15.0,106,11593.03,2012
태양광,강원,삼척시,6,212.32,106,11593.03,2012
태양광,강원,속초시,3,49.2,106,11593.03,2012
태양광,강원,양구군,17,1453.86,106,11593.03,2012
태양광,강원,양양군,1,29.44,106,11593.03,2012
태양광,강원,영월군,3,1205.0,106,11593.03,2012
태양광,강원,원주시,14,613.75,106,11593.03,2012
태양광,강원,인제군,3,156.32,106,11593.03,2012
태양광,강원,철원군,7,305.0,106,11593.03,2012
태양광,강원,춘천시,5,288.58,106,11593.03,2012
태양광,강원,태백시,1,55.2,106,11593.03,2012
태양광,강원,평창군,8,527.03,106,11593.03,2012
태양광,강원,홍천군,4,220.0,106,11593.03,2012
태양광,강원,화천군,4,647.88,106,11593.03,2012
태양광,강원,횡성군,4,259.8,106,11593.03,2012
태양광,경기,가평군,11,404.15,268,14438.04,2012
태양광,경기,고양시,12,502.73,268,14438.04,2012
태양광,경기,과천시,1,20.0,268,14438.04,2012
태양광,경기,광주시,7,301.8,268,14438.04,2012
태양광,경기,군포시,2,992.8,268,14438.04,2012
태양광,경기,김포시,9,798.58,268,14438.04,2012
태양광,경기,남양주시,5,307.7,268,14438.04,2012
태양광,경기,부천시,3,128.0,268,14438.04,2012
태양광,경기,성남시,8,297.52,268,14438.04,2012
태양광,경기,수원시,6,303.37,268,14438.04,2012
태양광,경기,시흥시,9,431.19,268,14438.04,2012
태양광,경기,안산시,11,608.59,268,14438.04,2012
태양광,경기,안성시,19,529.37,268,14438.04,2012
태양광,경기,안양시,1,30.0,268,14438.04,2012
태양광,경기,양주시,5,296.26,268,14438.04,2012
태양광,경기,양평군,5,178.4,268,14438.04,2012
태양광,경기,여주시,18,2198.19,268,14438.04,2012
태양광,경기,연천군,4,148.66,268,14438.04,2012
태양광,경기,오산시,1,98.28,268,14438.04,2012
태양광,경기,용인시,9,427.49,268,14438.04,2012
태양광,경기,의왕시,2,149.07,268,14438.04,2012
태양광,경기,의정부시,1,30.0,268,14438.04,2012
태양광,경기,이천시,12,244.4,268,14438.04,2012
태양광,경기,파주시,19,1481.98,268,14438.04,2012
태양광,경기,평택시,32,1204.69,268,14438.04,2012
태양광,경기,포천시,9,417.19,268,14438.04,2012
태양광,경기,하남시,4,255.08,268,14438.04,2012
태양광,경기,화성시,43,1652.55,268,14438.04,2012
태양광,경남,거제시,3,108.7,183,29965.77,2012
태양광,경남,거창군,2,1062.2,183,29965.77,2012
태양광,경남,고성군,9,392.0,183,29965.77,2012
태양광,경남,김해시,19,2480.56,183,29965.77,2012
태양광,경남,남해군,9,218.79,183,29965.77,2012
태양광,경남,밀양시,5,821.32,183,29965.77,2012
태양광,경남,사천시,11,1670.28,183,29965.77,2012
태양광,경남,산청군,13,964.03,183,29965.77,2012
태양광,경남,양산시,7,1271.36,183,29965.77,2012
태양광,경남,의령군,2,296.5,183,29965.77,2012
태양광,경남,진주시,31,7326.15,183,29965.77,2012
태양광,경남,창녕군,12,2679.0,183,29965.77,2012
태양광,경남,창원시,18,1776.18,183,29965.77,2012
태양광,경남,통영시,2,128.28,183,29965.77,2012
태양광,경남,하동군,26,5811.0,183,29965.77,2012
태양광,경남,함안군,2,1094.0,183,29965.77,2012
태양광,경남,함양군,2,230.0,183,29965.77,2012
태양광,경남,합천군,10,1635.42,183,29965.77,2012
태양광,경북,경산시,9,741.69,317,54307.59,2012
태양광,경북,경주시,11,1162.47,317,54307.59,2012
태양광,경북,고령군,4,399.6,317,54307.59,2012
태양광,경북,구미시,20,3591.08,317,54307.59,2012
태양광,경북,군위군,6,1376.0,317,54307.59,2012
